char	code	code_short	code_more	units	flag
講	yamf			〖※※※〗	
謝	ytmf			〖※※※〗	
謡	yerm			〖※※※〗	
謨	yajd			〖※※※〗	
賺	muvo			〖※※※〗	
賻	mgef			〖※※※〗	
購	mamf			〖※※※〗	
賽	pawm			〖※※※〗	
贅	gqtm			〖※※※〗	
趨	fhqt			〖※※※〗	
蹌	khwk			〖※※※〗	
蹕	khjf			〖※※※〗	
輾	lnae			〖※※※〗	
輿	elgw			〖※※※〗	
轂	fpgc			〖※※※〗	
轄	lpdk			〖※※※〗	
轅	lfke			〖※※※〗	
邇	gwmp			〖※※※〗	
鍇	qxxr			〖※※※〗	
鍍	qoac			〖※※※〗	
鍔	qkkn			〖※※※〗	
鍘	qmjh			〖※※※〗	竖·左右〔丨 ⿰〕
鍚	qjgr			〖※※※〗	
鍛	qwdc			〖※※※〗	
鍠	qrgg			〖※※※〗	横·左右〔一 ⿰〕
鍤	qtfe			〖※※※〗	
鍥	qdhd			〖※※※〗	
鍬	qtoy			〖※※※〗	捺·左右〔丶 ⿰〕
鍭	qwnd			〖※※※〗	
鍰	qegc			〖※※※〗	
鍶	qlny			〖※※※〗	捺·左右〔丶 ⿰〕
鍾	qtgf			〖※※※〗	
鎂	qugd			〖※※※〗	
鎄	qyke			〖※※※〗	
鎇	qnhg			〖※※※〗	横·左右〔一 ⿰〕
鎝	qawk			〖※※※〗	
鎡	quxx			〖※※※〗	
鎪	qehc			〖※※※〗	
闃	uhdy			〖※※※〗	
闆	ukkk			〖※※※〗	
闈	unkh			〖※※※〗	
闉	usfd			〖※※※〗	横·杂合〔一 ⿻〕
闊	uitd			〖※※※〗	
闋	uwgd			〖※※※〗	
闌	ugli			〖※※※〗	
隸	sfii			〖※※※〗	
雖	kjwy			〖※※※〗	
韓	fjfh			〖※※※〗	
顆	jsdm			〖※※※〗	
颶	wtjw			〖※※※〗	
餳	wyjr			〖※※※〗	
餶	wyme			〖※※※〗	
餷	wysg			〖※※※〗	
餿	wyec			〖※※※〗	
駸	covc			〖※※※〗	
駼	cows			〖※※※〗	
駿	coct			〖※※※〗	
騁	comn			〖※※※〗	
騂	couf			〖※※※〗	
魎	rqcy			〖※※※〗	
鮆	hxqo			〖※※※〗	
鮚	qofk			〖※※※〗	
鮜	qork			〖※※※〗	
鮝	udqo			〖※※※〗	
鮞	qodj			〖※※※〗	
鮟	qopv			〖※※※〗	
鮠	qoqb			〖※※※〗	
鮡	qoqi			〖※※※〗	
鮦	qomk			〖※※※〗	
鮪	qode			〖※※※〗	
鮫	qoyr			〖※※※〗	
鮭	qoff			〖※※※〗	
鮮	qoug			〖※※※〗	
鮺	ugqo			〖※※※〗	
鴯	dmjo			〖※※※〗	
鴰	tdwo			〖※※※〗	
鴴	tgso			〖※※※〗	
鴷	gqjo			〖※※※〗	
鴻	iawo			〖※※※〗	
鴿	wgko			〖※※※〗	
鵁	ywro			〖※※※〗	
鵂	wswo			〖※※※〗	
鵃	tewo			〖※※※〗	
麯	swwa			〖※※※〗	
點	lfok			〖※※※〗	
黿	fqxf			〖※※※〗	横·上下〔一 ⿱〕
齋	yuhi			〖※※※〗	
齔	hbxn			〖※※※〗	折·左右〔乛 ⿰〕
龜	txd			〖※※〗	横·杂合〔一 ⿻〕
䃮	dfup			〖※※※〗	
叢	oguc			〖※※※〗	
嚕	kqoj			〖※※※〗	
嚙	khbh			〖※※※〗	竖·左右〔丨 ⿰〕
壘	lllf			〖※※※〗	
嬸	vptl			〖※※※〗	
懟	ogun			〖※※※〗	
懣	iamn			〖※※※〗	
擷	rfkm			〖※※※〗	
擺	rlcx			〖※※※〗	
擻	rlvt			〖※※※〗	
擼	rqoj			〖※※※〗	
擾	rdet			〖※※※〗	
攄	rhan			〖※※※〗	
攆	rfwl			〖※※※〗	
斷	xxgr			〖※※※〗	
曠	joaw			〖※※※〗	
檮	sfnf			〖※※※〗	
檯	sfkf			〖※※※〗	
檳	spgm			〖※※※〗	
檸	spns			〖※※※〗	
檻	sahl			〖※※※〗	
櫃	sakm			〖※※※〗	
櫚	sukk			〖※※※〗	
歸	wnnh			〖※※※〗	
殯	gqpm			〖※※※〗	
濺	imaa			〖※※※〗	
濼	irxs			〖※※※〗	
濾	ihan			〖※※※〗	
瀂	iqoj			〖※※※〗	
瀅	iooy			〖※※※〗	
瀆	iflm			〖※※※〗	
瀉	ipeo			〖※※※〗	
瀋	iptl			〖※※※〗	
瀏	iqyj			〖※※※〗	
燼	ovhl			〖※※※〗	
燾	fnao			〖※※※〗	
獵	qtvn			〖※※※〗	
瓊	gqmt			〖※※※〗	
癤	utvb			〖※※※〗	
瞼	hwgw			〖※※※〗	
矇	hape			〖※※※〗	
礎	dssh			〖※※※〗	
礐	errd			〖※※※〗	
禰	pygr			〖※※※〗	
禱	pyff			〖※※※〗	
穠	tmae			〖※※※〗	
穡	tfwk			〖※※※〗	
穢	thdy			〖※※※〗	
穫	tawc			〖※※※〗	
竄	pwen			〖※※※〗	
竅	pwrt			〖※※※〗	
簞	tkkl			〖※※※〗	
簡	tujf			〖※※※〗	横·上下〔一 ⿱〕
簣	tkhm			〖※※※〗	
糧	ojgf			〖※※※〗	
繒	xulj			〖※※※〗	
織	xujy			〖※※※〗	
繕	xugk			〖※※※〗	
繚	xdui			〖※※※〗	
繞	xffq			〖※※※〗	
繭	amhj			〖※※※〗	
翹	fffn			〖※※※〗	
耮	dioe			〖※※※〗	
聵	bkhm			〖※※※〗	
聶	bbbf			〖※※※〗	横·上下〔一 ⿱〕
職	bujy			〖※※※〗	
臍	eyuj			〖※※※〗	
臏	epgm			〖※※※〗	
藝	afwc			〖※※※〗	
藥	arxs			〖※※※〗	
藪	alvt			〖※※※〗	
藭	apwx			〖※※※〗	
藴	axjl			〖※※※〗	
蟣	jxxy			〖※※※〗	
蟬	jkkl			〖※※※〗	
蟯	jffq			〖※※※〗	
蟲	jjju			〖※※※〗	捺·上下〔丶 ⿱〕
蠆	ajmj			〖※※※〗	
襝	puww			〖※※※〗	
襠	puil			〖※※※〗	
覲	akgq			〖※※※〗	
覷	haoq			〖※※※〗	
觴	qmfr		qehr	〖※※※〗	
謫	yyud			〖※※※〗	
謬	ynwe			〖※※※〗	
謭	yuev			〖※※※〗	
謳	yakk			〖※※※〗	
謹	yakg			〖※※※〗	
謾	yjlc			〖※※※〗	
豐	mdhu			〖※※※〗	
貙	eakk			〖※※※〗	
賾	ahkm			〖※※※〗	
贄	fufm			〖※※※〗	
蹣	khay			〖※※※〗	
軀	tmdk			〖※※※〗	
轆	lonx			〖※※※〗	
轉	lgjf			〖※※※〗	
邊	thpp			〖※※※〗	
醫	atdg			〖※※※〗	
醬	nhdg			〖※※※〗	
鎊	qyuy			〖※※※〗	
鎓	qwcn			〖※※※〗	
鎔	qpwk			〖※※※〗	
鎖	qimy			〖※※※〗	捺·左右〔丶 ⿰〕
鎘	qgkh			〖※※※〗	
鎛	qgef			〖※※※〗	
鎢	qwno			〖※※※〗	
鎣	oopq			〖※※※〗	
鎦	qqyl			〖※※※〗	
鎧	qmgu			〖※※※〗	
鎩	qrsc			〖※※※〗	
鎬	qykk			〖※※※〗	
鎮	qfhw			〖※※※〗	
鎰	quwl			〖※※※〗	
鎳	qths			〖※※※〗	
鎵	qpge			〖※※※〗	
鎸	qwyb			〖※※※〗	
鎿	qwgr			〖※※※〗	
鏈	qlpy			〖※※※〗	捺·左右〔丶 ⿰〕
鏌	qajd			〖※※※〗	
鏵	qagf			〖※※※〗	
闐	ufhw			〖※※※〗	
闑	uths			〖※※※〗	
闒	ujnd			〖※※※〗	横·杂合〔一 ⿻〕
闓	umgu			〖※※※〗	
闔	ufcl			〖※※※〗	
闕	uubw			〖※※※〗	
闖	ucoi			〖※※※〗	捺·杂合〔丶 ⿻〕
隴	bued			〖※※※〗	
雙	wywc			〖※※※〗	
雛	qbty			〖※※※〗	
雜	ywwy			〖※※※〗	
離	yrby			〖※※※〗	
霧	fcne			〖※※※〗	
鞦	akfo			〖※※※〗	
韙	jghh			〖※※※〗	
韞	nkal			〖※※※〗	
題	jghm			〖※※※〗	
額	ptkm			〖※※※〗	
顎	kkfm			〖※※※〗	
顒	jmhm			〖※※※〗	
顓	mdmm			〖※※※〗	
顔	utem			〖※※※〗	
颸	wtjn			〖※※※〗	
颺	wtjr			〖※※※〗	
颼	wtjc			〖※※※〗	
餼	wyro			〖※※※〗	
餾	wyql			〖※※※〗	
饁	wyfl			〖※※※〗	
饃	wyad			〖※※※〗	
饈	wyuf			〖※※※〗	
騄	covi			〖※※※〗	
騅	cowy			〖※※※〗	
騊	coqm			〖※※※〗	
騍	cojs			〖※※※〗	
騎	codk			〖※※※〗	
騏	coaw			〖※※※〗	
騑	cohd			〖※※※〗	
鬆	dcec			〖※※※〗	
鬩	hggq			〖※※※〗	
鮶	qovk			〖※※※〗	
鮸	qoqq			〖※※※〗	
鯀	qoti			〖※※※〗	
鯁	qogr			〖※※※〗	
鯇	qopq			〖※※※〗	
鯉	qojf			〖※※※〗	
鯊	iito			〖※※※〗	
鯒	qoch			〖※※※〗	
鯽	qovb			〖※※※〗	
鵏	geho			〖※※※〗	
鵐	awwo			〖※※※〗	
鵑	kewo			〖※※※〗	
鵒	wwko			〖※※※〗	
鵓	fpbo			〖※※※〗	
鵜	uxho			〖※※※〗	
鵝	trxo			〖※※※〗	
鵟	qtgo			〖※※※〗	
鵠	tfko			〖※※※〗	
鼕	fkuu			〖※※※〗	
齕	hbtn			〖※※※〗	
㠣	mdth			〖※※※〗	
䡵	luep			〖※※※〗	
䥑	qswq		qswt	〖※※※〗	
勸	akke			〖※※※〗	
厴	djel			〖※※※〗	
嚦	kdth			〖※※※〗	
嚨	kued			〖※※※〗	
嚴	kkdt			〖※※※〗	
壚	fhal			〖※※※〗	
壞	fyle			〖※※※〗	
壟	uegf			〖※※※〗	
壢	fdth			〖※※※〗	
寵	pued			〖※※※〗	
廬	ohal			〖※※※〗	
懲	tmgn			〖※※※〗	
懶	ngkm			〖※※※〗	
懷	nyle			〖※※※〗	
攏	rued			〖※※※〗	
櫍	srrm			〖※※※〗	
櫓	sqoj			〖※※※〗	
櫝	sflm			〖※※※〗	
櫞	sxxe			〖※※※〗	
櫟	srxs			〖※※※〗	
櫧	syfj			〖※※※〗	
氌	tfnj			〖※※※〗	
瀕	ihhm			〖※※※〗	
瀘	ihal			〖※※※〗	
瀝	idth			〖※※※〗	
瀟	iavj			〖※※※〗	
瀠	iooi			〖※※※〗	
瀧	iued			〖※※※〗	
瀨	igkm			〖※※※〗	
爍	orxs			〖※※※〗	
牘	thgm			〖※※※〗	
犢	tflm			〖※※※〗	
